"distance","experienced_fistula0","experienced_fistula1","se.experienced_fistula0","se.experienced_fistula1"
"0",0.984275198719229,0.0157248012807712,0.00229576677809599,0.00229576677809599
"1",0.987055647780449,0.0129443522195511,0.00205043187091136,0.00205043187091136
