"distance","experienced_fistula0","experienced_fistula1","se.experienced_fistula0","se.experienced_fistula1"
"0",0.954006942493181,0.0459930575068252,0.00447213369470876,0.00447213369470877
"1",0.954050693495887,0.0459493065041189,0.00430986575058552,0.00430986575058552
